3483.1943587986757	300.0	1000.0	15.011073365436422	0	0.0	0	3483.1943587986757	0	0	-0.14783906786992657
3627.3887175973514	300.0	2000.0	15.011073365436422	0	0.0	0	3627.3887175973514	1	0	-0.15631650829073473
4733.570547643519	3000.0	1893.8181699538327	0.0	0	0.0	0	3627.3887175973514	1	0	0.39426695050069305
5399.723920863311	2000.0	2227.6647967340414	0.0	0	0.0	0	3627.3887175973523	1	0	0.31317392887906004
6200.53584275437	3000.0	2426.8528748429826	0.0	0	0.0	0	3627.3887175973523	1	0	0.39426695050069294
7032.557868738667	3000.0	2594.8308488586836	0.0	0	0.0	0	3627.3887175973505	1	0	0.3942669505006931
7958.950686894785	3000.0	2668.4380307025676	0.0	0	0.0	0	3627.3887175973514	1	0	0.39426695050069305
9298.696254311973	3000.0	2328.692463285381	0.0	0	0.0	0	3627.388717597356	1	0	0.3942669505006927
10269.831039901044	3000.0	2357.5576776963135	0.0	0	0.0	0	3627.3887175973596	1	0	0.3942669505006925
11112.39837927714	3000.0	2514.990338320218	0.0	0	0.0	0	3627.3887175973596	1	0	0.3942669505006925
12111.261422649965	3000.0	2516.1272949473905	0.0	0	0.0	0	3627.3887175973578	1	0	0.3942669505006926
13047.284097996333	3000.0	2580.104619601022	0.0	0	0.0	0	3627.3887175973578	1	0	0.3942669505006926
13985.156678069065	3000.0	2642.232039528292	0.0	0	0.0	0	3627.3887175973578	1	0	0.3942669505006926
14909.963588313032	3000.0	2717.4251292843282	0.0	0	0.0	0	3627.3887175973578	1	0	0.3942669505006926
15918.594586481047	3000.0	2708.7941311163145	0.0	0	0.0	0	3627.3887175973578	1	0	0.3942669505006926
16973.256656099056	3000.0	2654.1320614983124	0.0	0	0.0	0	3627.388717597365	1	0	0.39426695050069216
17962.864930634758	3000.0	2664.5237869626144	0.0	0	0.0	0	3627.3887175973705	1	0	0.3942669505006918
19184.41883015329	3000.0	2442.9698874440815	0.0	0	0.0	0	3627.3887175973723	1	0	0.3942669505006917
20189.06413280146	3000.0	2438.3245847959042	0.0	0	0.0	0	3627.3887175973687	1	0	0.394266950500692
